#mip results PROTO15
#layer chip channel mpv empv widthmpv chi2ndf nentries
0 5 42 79.7744 1.87498 20.8304 0 1456
0 5 43 78.8499 1.81114 20.1856 0 1408
0 5 44 83.3899 1.54885 16.9587 0 1211
0 5 45 83.9174 1.79578 19.329 0 1221
0 5 46 85.0327 1.67544 18.27 0 1206
0 5 47 78.6555 0.781696 12.4095 0 1845
0 5 48 75.6379 2.26409 24.3669 0 1424
0 5 49 79.8718 1.98506 22.7399 0 1424
0 5 50 80.4499 1.78579 20.2297 0 1316
0 5 51 66.0062 1.04254 11.829 0 1273
0 5 52 83.8563 1.42852 13.0777 0 1273
0 5 53 79.9629 1.35825 17.2178 0 1263
0 5 54 76.5654 1.64567 18.2228 0 1309
0 5 55 79.5779 1.444 17.1892 0 1141
0 5 56 76.3736 1.72208 19.3613 0 1271
0 5 57 77.3859 1.69526 18.6399 0 1314
0 5 58 74.6501 1.86443 21.4823 0 1351
0 5 59 62.8603 2.04716 25.5898 0 1638
0 5 60 78.5947 1.79494 19.4252 0 1487
0 5 61 81.8179 1.95787 23.7373 0 1437
0 5 62 75.637 1.34127 13.1637 0 1298
0 5 63 77.1836 1.47852 14.5383 0 1281
0 6 0 74.2495 1.80291 21.298 0 1574
0 6 1 51.3774 2.22607 23.4054 0 1465
0 6 2 16.2143 0.0679548 1 0 15534
0 6 3 60.4103 2.07416 27.049 0 1454
0 6 4 49.4095 2.09091 19.69 0 1422
0 6 5 49.7174 2.14726 22.1545 0 1478
0 6 6 100 0.168613 13.4667 0 1481
0 6 7 34.3141 6.0686 27.9802 0 1927
0 6 8 22.7082 11.9879 30.5192 0 1786
0 6 9 52.4416 1.93853 19.8164 0 1474
0 6 10 58.4899 1.77971 24.7614 0 1453
0 6 11 57.5981 1.46833 21.3008 0 1493
0 6 12 73.559 1.79545 22.0224 0 1394
0 6 13 62.8737 1.4936 15.957 0 1329
0 6 14 33.5037 5.68896 27.5389 0 1488
0 6 15 62.5809 1.59848 20.8129 0 1306
0 6 16 22.8434 11.5025 31.0862 0 2516
0 6 17 54.302 2.54646 26.126 0 1435
0 6 18 46.6116 2.87553 24.1033 0 1494
0 6 19 15 4.68652 34.9276 0 4200
0 6 20 45.4676 2.70224 21.3244 0 1485
0 6 21 69.2103 1.59111 18.2248 0 1563
0 6 22 15 1.93896 32.1571 0 3305
0 6 23 61.5742 1.89089 23.7554 0 1795
0 6 24 57.3566 2.05345 21.0483 0 1371
0 6 25 15 0.880111 26.3898 0 3949
0 6 26 15 1.06461 27.3758 0 3133
0 6 27 15.0002 60.4926 34.5409 0 2451
0 6 28 51.333 1.9082 19.8019 0 1430
0 6 29 48.2005 2.28918 20.7512 0 1492
0 6 30 32.5596 6.88843 30.6443 0 2196
0 6 31 15 0.828467 24.2829 0 48690
0 6 32 63.5458 1.76928 23.0079 0 1311
0 6 33 47.4805 2.85652 25.9593 0 1452
0 6 34 76.8546 1.69319 19.9554 0 1876
0 6 35 28.2702 7.82553 28.6039 0 2102
0 6 36 40.4188 4.0082 26.0758 0 1454
0 6 37 73.9778 1.93273 21.6366 0 1451
0 6 38 15 10.5012 29.9973 0 2407
0 6 39 22.1862 9.16464 26.9231 0 1655
0 6 40 15 3.08084 28.7 0 1872
0 6 41 15 1.1738 31.5518 0 9742
0 6 42 42.2346 5.208 32.1597 0 1636
0 6 43 56.2762 1.83128 20.882 0 1849
0 6 44 15 8.81777 33.7099 0 7120
0 6 45 43.0824 4.03288 28.1019 0 1538
0 6 46 15 1.20842 27.9016 0 23257
0 6 47 15 1.52905 29.45 0 35709
0 6 48 61.0251 1.92343 25.3022 0 1303
0 6 49 57.4835 1.65933 21.5623 0 1790
0 6 50 15 5.93629 34.1933 0 16636
0 6 51 58.8389 1.627 20.9578 0 1428
0 6 52 38.5187 4.42727 26.9306 0 1508
0 6 53 36.2772 5.79174 23.481 0 1670
0 6 54 62.2639 1.86393 24.3861 0 1359
0 6 55 42.5861 3.01673 19.8018 0 1490
0 6 56 55.0723 1.59055 21.2386 0 1463
0 6 57 70.4858 1.76145 18.7969 0 1474
0 6 58 43.4173 2.87449 21.6079 0 1452
0 6 59 56.6275 1.80919 18.0773 0 1362
0 6 60 15 1.85113 29.0991 0 7577
0 6 61 15 1.18429 28.0787 0 26103
0 6 62 15 1.16913 25.382 0 11242
0 6 63 59.0719 1.45777 19.1116 0 1377
0 7 0 70.3163 1.74859 19.8564 0 1423
0 7 1 67.9701 1.81657 19.7086 0 1429
0 7 2 61.2992 1.62872 21.4033 0 1494
0 7 3 69.2463 1.67076 18.3966 0 1362
0 7 4 69.8883 1.71852 19.8412 0 1355
0 7 5 47.866 2.05179 21.5769 0 1663
0 7 6 68.9996 1.72891 19.7893 0 1382
0 7 7 64.5305 1.62966 20.2396 0 1406
0 7 8 66.4354 1.83728 22.2621 0 1422
0 7 9 70.4048 1.87965 20.7518 0 1439
0 7 10 68.8894 1.94354 20.4136 0 1473
0 7 11 63.9023 1.62041 22.0414 0 1568
0 7 12 67.1091 2.03204 21.8406 0 1463
0 7 13 60.9459 1.87404 22.5319 0 1609
0 7 14 66.3318 1.76492 20.8729 0 1492
0 7 15 58.6392 1.63552 19.5261 0 1556
0 7 16 59.9889 1.60792 17.9222 0 1546
0 7 18 68.8019 1.78338 21.6763 0 1383
0 7 19 68.4121 1.45216 17.9371 0 1400
0 7 20 68.4432 1.65376 19.6759 0 1346
0 7 21 61.6359 1.62443 18.0663 0 1559
0 7 22 60.5964 1.62902 18.1552 0 1491
0 7 23 60.2783 1.52727 20.2609 0 1553
0 7 24 64.8964 1.7535 21.2891 0 1494
0 7 25 60.3044 1.74294 19.3775 0 1505
0 7 26 65.7099 1.91485 22.6519 0 1704
0 7 27 64.8435 1.94213 22.1602 0 1519
0 7 28 58.0299 1.46478 16.9681 0 1496
0 7 29 55.1544 1.65137 21.7447 0 1433
0 7 30 64.5611 1.98085 20.5903 0 1545
0 7 31 63.2156 1.92293 20.8021 0 1607
0 7 32 56.7625 1.41756 19.0365 0 1562
0 7 33 59.6844 1.52411 20.554 0 1488
0 7 34 70.4998 1.90646 23.4298 0 1458
0 7 35 68.5658 1.8741 20.7753 0 1523
0 7 36 65.7595 2.0991 22.1885 0 1518
0 7 37 64.0016 1.78498 20.9542 0 1899
0 7 38 58.0509 1.29083 17.6182 0 1627
0 7 39 60.0165 1.42842 19.6961 0 1545
0 7 40 63.5969 2.06426 19.4028 0 1508
0 7 41 69.0913 1.7272 20.901 0 1291
0 7 42 63.6533 1.61582 19.2771 0 1745
0 7 43 66.9329 1.60714 18.1579 0 1466
0 7 44 61.0606 1.67187 20.076 0 1537
0 7 45 58.3366 1.70383 20.4956 0 1769
0 7 46 66.7875 1.63527 17.9625 0 1385
0 7 47 60.7816 1.68688 20.3295 0 1617
0 7 48 76.1457 2.18682 22.4654 0 1388
0 7 49 71.9069 1.93445 22.348 0 1421
0 7 50 70.8907 1.85543 21.6045 0 1454
0 7 51 60.5861 1.34465 17.0171 0 1467
0 7 52 62.1585 2.08415 19.3153 0 1441
0 7 53 70.3912 1.76389 19.4145 0 1478
0 7 54 67.6152 1.64813 20.6686 0 1442
0 7 55 64.3278 1.66984 21.8579 0 1401
0 7 56 68.6737 1.64324 18.2725 0 1442
0 7 57 69.2145 1.75035 19.7256 0 1402
0 7 58 64.9645 1.55187 20.1334 0 1420
0 7 59 69.4603 1.94237 22.9802 0 1399
0 7 60 67.8215 1.66242 20.9046 0 1439
0 7 61 67.4429 1.31847 17.3443 0 1457
0 7 62 60.3547 1.4154 17.1985 0 1550
0 7 63 70.3883 1.73162 21.55 0 1386
0 8 0 15 0.214114 8.03701 0 3414
0 8 1 22.0561 4.8508 8.69406 0 600
0 8 2 19.1832 4.00501 6.51586 0 584
0 8 3 15 5.02465 6.6388 0 979
0 8 4 30.5371 9.81913 30.3239 0 1922
0 8 5 22.3873 3.63101 4.41333 0 466
0 8 6 24.926 8.98026 6.2798 0 265
0 8 7 15 0.442211 6.52308 0 850
0 8 8 15 0.529812 8.17151 0 3207
0 8 9 15 6.57466 8.31575 0 572
0 8 10 15 3.10765 8.94961 0 156
0 8 11 43.0433 2.75463 18.8477 0 1478
0 8 12 15 1.56624 5.18817 0 4293
0 8 13 15 3.1656 10.5225 0 729
0 8 14 15 1.27348 24.9582 0 16260
0 8 15 21.5337 3.79544 7.76016 0 618
0 8 16 15 0.303107 3.47899 0 539
0 8 17 43.2454 3.18155 24.2831 0 1417
0 8 18 15 7.66903 10.2395 0 858
0 8 20 42.6413 2.46916 17.6381 0 1572
0 8 21 15 2.70666 100 0 1807
0 8 22 15 9.45915 8.10749 0 254
0 8 23 62.2793 4.91929 25.6511 0 22114
